date,time,timezone,username,tweet
17/04/2019,18:26:26,Eastern Daylight Time,brookeroughx,I get less sleep than anybody I know I get 1 long lie a week I’m up with Stella every single night & up early with her the next morning Plus I’m stressed out my box shes away Fri-Mon this weekend think of all that sleep but I’m missing her already & shes not even away yet #psycho
17/04/2019,18:26:25,Eastern Daylight Time,truly_mxrvel,i know i’m stressed sjsjjs
17/04/2019,18:26:24,Eastern Daylight Time,thereza_rose,This has been a big problem for me. Theresa’s stressed so she eats... This is a helpful article with tips on how to stop “eating your feelings.” 😘😊  http://blog.healthadvocate.com/2019/04/take-control-of-emotional-eating/ …
17/04/2019,18:26:23,Eastern Daylight Time,billsvoice,"I can also relate to a lot of these. But I will say that being in a new studio is like the first day at a new school. You can be stressed by it, but try to think of it as a new adventure where you meet new teachers and classmates.  It doesn't always work, but keep trying."
17/04/2019,18:26:23,Eastern Daylight Time,villalobos079,I’ve been a bit stressed out lately. & last week I did 6 days n supposed to do 6 again this week then they changed it so I have Saturday off Then my cousin invited me to go to Michigan for 420 n like I just wanna thank god. He really be lookin out sometimes
17/04/2019,18:26:22,Eastern Daylight Time,ndreiyaa,"Lezgaw road trip to relieve from sadness, stress, and stress"
17/04/2019,18:26:22,Eastern Daylight Time,ninagibson_,"exams are not good for the skin, v stressed and v spotty 😒"
17/04/2019,18:26:21,Eastern Daylight Time,itsstefi_,"Also, on the day of if something goes wrong, don't stress. Chances are it's something only YOU know isn't correct and your guests will not notice. Enjoy the day!"
17/04/2019,18:26:21,Eastern Daylight Time,shenansokel,Can you tell how much I’m stress clenching my jaw (my dentist is gonna hate me)  pic.twitter.com/pwgDX2vDnj
17/04/2019,18:26:16,Eastern Daylight Time,kaderito93,Alala aujourd’hui jai passé une bonne journée j’avais 45 euros ds les poches j’ai tout mis sur Paris city et liverpool je me suis dit tkl foot chicha un peu de stress
17/04/2019,18:26:10,Eastern Daylight Time,momdriana,"Last Friday, my baby turned one (1) and we had a small family party for her.  It was humble, and so was the cake.  I stressed about this for HOURS, fucked up more times than I can count, and it still came out alright. Metaphor for life, I suppose.  pic.twitter.com/Htp3EETsfz"
17/04/2019,18:26:09,Eastern Daylight Time,maystruths,The teaser has me stressed 🔥🔥🔥 Too much talent!!! ❤️  https://twitter.com/1xtra/status/1118610157934608389 …
17/04/2019,18:26:06,Eastern Daylight Time,gautschhm,"Meditating by the water is very therapeutic and a healing tool when filled with stress, anxiety and overload on empathy... I was enjoying the company of this beautiful female…  https://www.instagram.com/hmgautsch/p/BwX42CnhtSL/?utm_source=ig_twitter_share&igshid=mwdynd67ilae …"
17/04/2019,18:26:02,Eastern Daylight Time,madisondotcom,Here are the Most & Least Stressed Cities in the US  https://buff.ly/2VQkvRp 
17/04/2019,18:26:01,Eastern Daylight Time,irish_mcke,The vacation that's not a vacation when you're so stressed you didnt realize it until you sleep for 3 days #metime #takecareofyourself
17/04/2019,18:26:01,Eastern Daylight Time,mentalhealtham,"#MHACONF19 speaker @AmyOes was featured by @TheMightySite! Check out her article, ""Post-Traumatic Stress Disorder Survivors Are Not Weak"": [ http://bit.ly/2Uryvzu ] pic.twitter.com/E9eYOOUD4p"
17/04/2019,18:26:00,Eastern Daylight Time,twth8smeili,i’m stressed
17/04/2019,18:25:59,Eastern Daylight Time,autiacora,"Just wish me luck tomorrow, I don't want to be stressed :///"
17/04/2019,18:25:59,Eastern Daylight Time,i_stephn,This amount of stress shouldn't even be legal 😕
17/04/2019,18:25:58,Eastern Daylight Time,genericpanic,I'm getting stressed out just imagining this 😳
17/04/2019,18:25:58,Eastern Daylight Time,buttercup784eve,"There’s no reason why I should know the politics of a chemistry professor, yet I do because she couldn’t wait to tell us. No fear of punishment. Meanwhile I had a sociology professor who stressed both sides of the arguments so well that I couldn’t tell you her affiliation."
17/04/2019,18:25:57,Eastern Daylight Time,byj_6,When youre too stressed to sleep and too tired to function <<<<
17/04/2019,18:25:57,Eastern Daylight Time,bayareasports89,Grant is just deeply worried about the 49ers taking Bosa in the draft next week. Don't let the stress get to you @grantcohn
17/04/2019,18:25:56,Eastern Daylight Time,autoejecucion,"Yo estoy con Gastritis cronica por stress, en el medio tuve cistitis, ataques de ansiedad, y demas, no vengo a competir, solo a decir q ser adultos h trabajar, aon un combo de mierda.ojala puedas volver a dormir al menos 7 hs"
17/04/2019,18:25:55,Eastern Daylight Time,nbtnerdle,We saw Si of Don Broco walking to their bus & being the nerd that I am I started to run toward him 🤣.  We were able to give him our goodies though.  No after show stress.
17/04/2019,18:25:54,Eastern Daylight Time,vitalysantana,I'm oso stressed it makes no sense 🤦🏾‍♀️
17/04/2019,18:25:51,Eastern Daylight Time,ash_gavilanes,life is so great when u just dont stress and let things flow how they meant to
17/04/2019,18:25:49,Eastern Daylight Time,meifuu__,A FEW (and i cant stress this enough)armys are at fault for slandering BP names like sl/t shaming them and calling them rude things. THE MAJORITY of armys support BP and are even multi stans. This may not seem like it to blinks however becuase of the -
17/04/2019,18:25:47,Eastern Daylight Time,westendaims,"anyways in all seriousness, rose and rosie are a married english couple who make videos on life, love, mental health (going to therapy, ocd, anxiety, stress), sex + family and they also vlog and have a gaming channel. theyre SUPER cool and cute so y'all should watch them !!!  https://twitter.com/westendaims/status/1118640446761263104 …"
17/04/2019,18:25:46,Eastern Daylight Time,yisukyo,What's the longest you've gone without sleep (and why)? — 32hours BECAUSE i didn't want to do my essay and i went super stressed about it  https://curiouscat.me/wen10/post/850925286?t=1555539946 …
17/04/2019,18:25:44,Eastern Daylight Time,januraga,"Saya ngeri dengan tingkah politisi begini. Ini jelas tim internalnya sendiri yang pegang data belum analisis, lah bapake ngaku sudah tau dari data internal mana dong...apa gak bisa berbohong depan publik begini dihukum saja ya, stress masyarakat jadinya  https://nasional.kompas.com/read/2019/04/18/05050031/prabowo-klaim-kemenangan-erwin-aksa-belum-berani-buka-data-internal?utm_campaign=Dlvrit&utm_source=Twitter&utm_medium=Social …"
17/04/2019,18:25:43,Eastern Daylight Time,drawswithfist,Man you know the stress is bad when its causing physical pain :C  I have actual oral ulcers from stress 😭
17/04/2019,18:25:43,Eastern Daylight Time,jauppermidwest,"Congratulations to @BrandonArneson, this year's @OttoBremer Student Entrepreneur of the Year. Brandon (3rd from left) is a senior at @MPS_Edison and president of Stress Less, the second place JA Company of the Year. #JAUM #2019JACP #kidsinnovateMN pic.twitter.com/w0wQwtuFEq"
17/04/2019,18:25:42,Eastern Daylight Time,smknyc83,#WorriedFilmsOrShows Two and a Half Mentally Stressed Men
17/04/2019,18:25:41,Eastern Daylight Time,starrahhh,"and because i dont improve, i lack the motivation so its just this annoying cycle. So i went to art school to hopefully learn skills to improve and just kinda force myself into a routine, but my school was absolute Shit and i was working 2 jobs too so i was just mega stressed-"
17/04/2019,18:25:38,Eastern Daylight Time,stressedredhead,"Well, we can't leave without a destination."
17/04/2019,18:25:36,Eastern Daylight Time,g_monaayy,Im stressed 😀
17/04/2019,18:25:34,Eastern Daylight Time,temporalhiccup,"What you want to do,"" then it's my job to translate or make a few suggestions in the beginning (and I stress they're just suggestions, and I try to give them at least two options at a time so they can see how flexible things are). So for example in Masks if someone says (2/)"
17/04/2019,18:25:31,Eastern Daylight Time,costiellie,First semester freshman year I got stress-induced hives and now as a second semester senior I have stress-induced heartburn so I've really come full circle y'all
17/04/2019,18:25:30,Eastern Daylight Time,diputadobatata,ese stress no te lo robo.
17/04/2019,18:25:23,Eastern Daylight Time,ponce_413,Why they trying to stress me
17/04/2019,18:25:22,Eastern Daylight Time,koldnews,Post-traumatic stress therapy involving eye movement helps soldiers and civilians >>  https://bit.ly/2Up6uIU  pic.twitter.com/odfCwhfEgD
17/04/2019,18:25:22,Eastern Daylight Time,adachiquotes,"The stress of it caused the manager to collapse. And with Ms. Amagi being the manager’s daughter… She must’ve felt pretty strongly about the incident, y’know."
17/04/2019,18:25:21,Eastern Daylight Time,malamaorganics,"Keep it real #Twitter  Quiet the crowd and get clear with who you are and what you want to accomplish. Most of our stress is manageable, and starts with that first brave step to call ourselves out.  #StressAwarenessMonth #OneStepAtATime #Stress #Anxiety #Hemp #CBD #Plantmedicine pic.twitter.com/XNyddNpKI2 – at Waihe'e Ridge Trail"
17/04/2019,18:25:20,Eastern Daylight Time,seaflurries,I’m supposed to be doing HW but I’m distracted by both aoi shouta vids and the stress of possible SoV alts in feh
17/04/2019,18:25:12,Eastern Daylight Time,bigapplechildre,We help children learn how to eat or how to eat more effectively. Feeding therapy is ideal for extremely picky eaters with very limited diets and experience stress when trying new foods. Learn more at  http://www.BigAppleChildren.com  #Autism #EI #ABA #Children... https://shr.link/ie5e5 
17/04/2019,18:25:11,Eastern Daylight Time,jfclaude_gc,"Anxious, Stressed Or Feeling Burnt Out? You're Not Alone -- Here Are Tips To Overcome Those Feelings  https://lnkd.in/g7VhVN3 "
17/04/2019,18:25:08,Eastern Daylight Time,tamia997,"not impressed, stressed, or depressed"
17/04/2019,18:25:06,Eastern Daylight Time,beesolahh,"On the lowest key, stressed out"
17/04/2019,18:25:06,Eastern Daylight Time,webbernaturals,"Probiotics are known for helping with digestive health, but did you know they can also influence how your body responds to stress? Learn more on how probiotics can help your emotional well-being  http://ow.ly/Vay230o8JF9 . #StressAwarenessMonth #WellnessWednesday pic.twitter.com/V2hi4yDGsP"
17/04/2019,18:25:06,Eastern Daylight Time,gabetodd711,stress scrolling
17/04/2019,18:25:04,Eastern Daylight Time,mcflorae,Wanted to write down something on my journal this morning before I get busy again pero HAIN NA NAK 0.3 NGA SIGNPEEEEN?!?! Aga aga stress na naman. Pero ako la talaga adto an nakawara ano 😐
17/04/2019,18:25:02,Eastern Daylight Time,mm_mcf,Why am I stressed about someone who’s 5ft9?
17/04/2019,18:25:01,Eastern Daylight Time,kittycathae,"i captured a good moment and hope to wake up and see them being first again xD thank you, you did good too♥ thanks for stress tweeting with me😂🤗  pic.twitter.com/z2qwRykdGs"
17/04/2019,18:24:59,Eastern Daylight Time,rinvelys,i highkey hope it’s not them... i wanna see them in a concert of their own :-( plus kcon is so stressful already i don’t need an ult group of mine going to add mORE STRESS
17/04/2019,18:24:59,Eastern Daylight Time,coachcory15,Great day in the weight room with my guys. This was much needed after a long day!! I was able to burn off some stress and calories. Lol.  pic.twitter.com/4pLOd2xIqh
17/04/2019,18:24:59,Eastern Daylight Time,dannichalkx,I always think to myself that I feel far too stressed and upset to possibly sleep but the second my head hits the pillow I'm gone
17/04/2019,18:24:58,Eastern Daylight Time,breakingboyzeus,3 exames e só stress
17/04/2019,18:24:54,Eastern Daylight Time,thatslite,This nigga @CoolestOut is stressed lol. Bombs away nigga.
17/04/2019,18:24:54,Eastern Daylight Time,farmerhudson,I’m taking a punt on Bridgeway biostimulant .  In stress situations ( drought) these things should really deliver.
17/04/2019,18:24:53,Eastern Daylight Time,kickitlalisa,i just called someone a fat fucking honda odyssey under my breath omg exam stress is getting to me
17/04/2019,18:24:52,Eastern Daylight Time,itx_ali_h3r3,Going to bed without any stress..  error 404 :(
17/04/2019,18:24:51,Eastern Daylight Time,montahafa,"What's the longest you've gone without sleep (and why)? — 2days, work stress  https://curiouscat.me/montahafaysal/post/850924503?t=1555539891 …"
17/04/2019,18:24:51,Eastern Daylight Time,chief_chike,"Praiz, you are an easy going lady, you don't like stress and always want to be free. You wanna feel loved the way you give love, but a couple of times you've been hurt and disappointed but you still easily forgive and get over them. You easily get over things of your past."
17/04/2019,18:24:51,Eastern Daylight Time,gracexu_np,What have been done about #ED #occupational #stress? We are conducting a #SystematicReview to explore this topic.@JBIEBHC @acemonline @CENAorg @WRAPEMtweet @UQHealth @HospitalLogan #iEMWell19 https://twitter.com/agtuk/status/1118282273197969409 …
17/04/2019,18:24:45,Eastern Daylight Time,adrian_belmes,"As someone who's done one before, it's a lot of finding what you want to include, polite querying, research, and a good degree self-analysis. Practice respect and inclusivity, but don't stress yourself out over it. I'd like to read something like that too!"
